               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.022844,            0.011628,           0.0033703,             0.95484,             0.95576,             0.98713,             0.78987,            0.017318,           0.0051743,           0.0024157,            0.008218,            0.008218,            0.008218
                  56,            0.023681,            0.011958,           0.0031429,              0.9282,             0.97483,             0.98561,             0.78929,             0.01778,           0.0051828,           0.0025585,            0.008185,            0.008185,            0.008185
                  57,            0.023373,            0.011726,           0.0029382,             0.94595,              0.9667,             0.98658,             0.79423,            0.017134,           0.0051828,           0.0024193,            0.008152,            0.008152,            0.008152
                  58,            0.023222,            0.011413,           0.0031877,             0.92989,             0.96032,             0.98468,             0.80505,            0.016057,           0.0050683,           0.0024678,            0.008119,            0.008119,            0.008119
                  59,            0.023051,             0.01195,           0.0035818,             0.95224,             0.96042,             0.98574,             0.79969,            0.016632,           0.0050758,           0.0025696,            0.008086,            0.008086,            0.008086
                  60,            0.023366,            0.011815,           0.0034272,             0.94773,             0.95266,             0.98548,             0.80589,            0.016047,           0.0051412,           0.0024124,            0.008053,            0.008053,            0.008053
                  61,             0.02308,            0.011453,           0.0033463,             0.96419,             0.94176,             0.98709,             0.80372,            0.016773,           0.0051056,            0.002374,             0.00802,             0.00802,             0.00802
                  62,            0.022327,            0.011388,           0.0033776,             0.93895,             0.96717,             0.98765,             0.80997,            0.016179,           0.0050464,           0.0024224,            0.007987,            0.007987,            0.007987
                  63,            0.022624,            0.012167,           0.0036118,             0.96604,             0.93617,             0.98797,             0.81117,            0.016118,           0.0049802,           0.0024045,            0.007954,            0.007954,            0.007954
                  64,             0.02257,            0.011145,           0.0030366,             0.94549,             0.96149,             0.98757,             0.80704,            0.016489,           0.0050435,           0.0023391,            0.007921,            0.007921,            0.007921
                  65,            0.022757,             0.01172,           0.0034052,             0.96003,             0.94724,             0.98653,             0.81053,            0.017443,           0.0049783,           0.0023784,            0.007888,            0.007888,            0.007888
                  66,            0.022446,            0.011355,           0.0030028,             0.93314,             0.97737,              0.9883,             0.81089,            0.016427,            0.004957,           0.0022515,            0.007855,            0.007855,            0.007855
                  67,            0.021822,            0.011307,            0.003248,             0.94892,              0.9504,             0.98635,             0.81826,            0.015452,           0.0048543,           0.0024644,            0.007822,            0.007822,            0.007822
                  68,            0.022188,            0.011357,           0.0035144,             0.95191,             0.95672,             0.98724,             0.81285,            0.015903,           0.0050194,           0.0023347,            0.007789,            0.007789,            0.007789
                  69,            0.022092,            0.011051,           0.0033113,             0.93611,             0.95972,             0.98683,             0.81976,            0.015589,           0.0049466,           0.0025614,            0.007756,            0.007756,            0.007756
                  70,            0.021802,            0.011376,           0.0033029,             0.96694,             0.93238,             0.98703,             0.81479,            0.015571,            0.004937,           0.0023526,            0.007723,            0.007723,            0.007723
                  71,            0.021636,            0.011397,             0.00316,             0.96097,             0.94977,             0.98799,             0.81831,            0.015318,             0.00482,           0.0021077,             0.00769,             0.00769,             0.00769
                  72,            0.021023,            0.010991,           0.0030924,             0.95241,             0.95318,             0.98675,             0.81852,            0.015389,            0.004891,            0.002187,            0.007657,            0.007657,            0.007657
                  73,             0.02154,            0.011156,           0.0034028,             0.96896,             0.93579,             0.98682,             0.81264,            0.015882,            0.004945,           0.0021521,            0.007624,            0.007624,            0.007624
                  74,            0.021701,            0.011216,           0.0034324,             0.94387,             0.96267,             0.98856,             0.82446,            0.015222,           0.0047976,           0.0020141,            0.007591,            0.007591,            0.007591
                  75,            0.021192,            0.010707,           0.0032816,             0.95819,             0.95224,             0.98894,             0.82658,            0.015206,           0.0048203,            0.002036,            0.007558,            0.007558,            0.007558
                  76,            0.021378,            0.011091,           0.0032722,             0.97221,             0.93701,             0.98768,             0.82539,            0.015129,           0.0048372,           0.0022972,            0.007525,            0.007525,            0.007525
                  77,            0.021383,            0.010889,           0.0029611,             0.94799,             0.96402,             0.98877,             0.82132,            0.015139,           0.0049285,           0.0018083,            0.007492,            0.007492,            0.007492
                  78,            0.021365,            0.011319,           0.0032981,             0.94518,               0.967,              0.9878,             0.82448,            0.015372,           0.0048866,           0.0019272,            0.007459,            0.007459,            0.007459
                  79,            0.021359,             0.01094,           0.0027391,             0.94872,             0.96534,             0.98767,             0.82177,            0.015079,            0.004926,           0.0019583,            0.007426,            0.007426,            0.007426
                  80,            0.021128,            0.011131,           0.0028942,             0.92719,             0.98162,             0.98775,             0.82256,            0.015125,           0.0048617,           0.0019435,            0.007393,            0.007393,            0.007393
                  81,            0.020842,            0.010887,           0.0028219,             0.95191,             0.96305,             0.98837,              0.8193,            0.015362,           0.0048693,           0.0018487,             0.00736,             0.00736,             0.00736
                  82,            0.021326,            0.011465,           0.0028845,             0.96202,             0.95862,             0.98918,             0.82224,            0.015273,           0.0048547,           0.0018342,            0.007327,            0.007327,            0.007327
                  83,            0.021384,            0.010904,            0.002721,             0.96492,             0.95235,             0.98878,             0.82588,            0.015156,           0.0048517,           0.0018228,            0.007294,            0.007294,            0.007294
                  84,            0.021239,            0.011087,           0.0027855,             0.96527,             0.94445,             0.98678,             0.82621,            0.014958,           0.0048109,           0.0020313,            0.007261,            0.007261,            0.007261
                  85,             0.02106,            0.010875,           0.0032986,             0.95199,             0.95727,             0.98691,             0.82414,            0.014832,           0.0048752,           0.0022234,            0.007228,            0.007228,            0.007228
                  86,            0.020982,             0.01096,           0.0028141,              0.9396,             0.96812,              0.9881,             0.82015,            0.014909,           0.0048207,           0.0019263,            0.007195,            0.007195,            0.007195
                  87,            0.020939,            0.010866,           0.0031245,             0.96829,             0.94949,             0.98846,             0.82393,            0.014934,           0.0048966,           0.0019188,            0.007162,            0.007162,            0.007162
                  88,            0.020442,            0.010605,            0.003095,             0.96537,             0.94667,             0.98929,             0.82822,            0.014688,           0.0046823,           0.0018505,            0.007129,            0.007129,            0.007129
                  89,              0.0211,            0.010716,           0.0026367,             0.96802,             0.95411,             0.98946,             0.83207,            0.015044,           0.0047223,           0.0018903,            0.007096,            0.007096,            0.007096
                  90,            0.021331,            0.011051,           0.0027505,             0.94468,             0.95749,              0.9886,             0.82229,            0.014983,           0.0047956,           0.0020655,            0.007063,            0.007063,            0.007063
                  91,             0.02101,            0.011308,           0.0025838,             0.95352,             0.94931,             0.98824,             0.82764,            0.014689,            0.004769,           0.0020801,             0.00703,             0.00703,             0.00703
                  92,            0.020677,            0.011199,           0.0030074,             0.96282,             0.94323,             0.98886,              0.8255,            0.014704,           0.0047528,            0.002051,            0.006997,            0.006997,            0.006997
                  93,            0.020449,            0.010707,           0.0027362,             0.97098,             0.93801,             0.98852,              0.8339,            0.014434,           0.0046894,           0.0018799,            0.006964,            0.006964,            0.006964
                  94,            0.019795,            0.010142,           0.0024704,             0.96223,             0.95211,             0.98875,              0.8325,            0.014635,           0.0047518,           0.0017926,            0.006931,            0.006931,            0.006931
                  95,            0.020677,            0.010406,           0.0023966,             0.94763,             0.95778,             0.98882,             0.84391,            0.014432,           0.0046147,           0.0018776,            0.006898,            0.006898,            0.006898
                  96,            0.020082,            0.010665,            0.002541,             0.95706,             0.95178,             0.98813,             0.83444,            0.014465,            0.004634,           0.0017966,            0.006865,            0.006865,            0.006865
                  97,            0.020417,            0.010318,            0.002557,             0.94845,             0.96753,             0.98912,             0.83097,            0.014478,           0.0046707,           0.0018735,            0.006832,            0.006832,            0.006832
                  98,            0.020005,            0.010778,           0.0026814,             0.94876,             0.95502,             0.98801,             0.83803,            0.014345,            0.004678,            0.001897,            0.006799,            0.006799,            0.006799
                  99,            0.019768,            0.010679,           0.0028399,             0.95558,             0.95447,             0.98918,             0.84024,              0.0142,           0.0046542,           0.0018484,            0.006766,            0.006766,            0.006766
                 100,            0.020322,            0.010556,            0.002557,             0.93041,             0.97281,             0.98739,             0.83637,            0.014149,           0.0045865,           0.0018538,            0.006733,            0.006733,            0.006733
                 101,            0.019689,            0.010516,           0.0030078,             0.94075,              0.9661,             0.98797,             0.83282,            0.014277,           0.0046707,           0.0018831,              0.0067,              0.0067,              0.0067
                 102,            0.020051,            0.011114,           0.0027666,             0.95901,             0.95369,             0.98869,             0.83995,            0.014231,           0.0046557,           0.0018007,            0.006667,            0.006667,            0.006667
                 103,            0.020402,             0.01121,           0.0026036,              0.9714,             0.93809,              0.9887,             0.83976,              0.0146,           0.0046119,            0.001805,            0.006634,            0.006634,            0.006634
                 104,            0.019706,            0.010326,           0.0026328,             0.95939,             0.95482,              0.9886,             0.83294,            0.014502,           0.0046465,           0.0018915,            0.006601,            0.006601,            0.006601
                 105,            0.019907,            0.010673,           0.0024705,             0.97866,             0.93458,             0.98899,             0.84242,            0.014198,           0.0046593,           0.0018559,            0.006568,            0.006568,            0.006568
                 106,            0.019459,             0.01021,           0.0029287,             0.93925,              0.9768,             0.98848,              0.8407,            0.013991,           0.0046386,           0.0017039,            0.006535,            0.006535,            0.006535
                 107,            0.019735,            0.010607,            0.002381,             0.95286,             0.95907,             0.98816,             0.84241,            0.014007,            0.004629,           0.0018506,            0.006502,            0.006502,            0.006502
                 108,            0.019405,            0.010773,           0.0024745,             0.94469,             0.96693,             0.98821,             0.83701,             0.01405,           0.0046223,           0.0017926,            0.006469,            0.006469,            0.006469
                 109,            0.019046,            0.010542,           0.0025077,             0.95198,              0.9613,             0.98933,             0.84553,            0.013847,            0.004554,           0.0017371,            0.006436,            0.006436,            0.006436
                 110,            0.019065,            0.010215,           0.0023549,             0.94092,             0.97163,             0.98873,             0.84288,            0.013844,           0.0045931,           0.0017377,            0.006403,            0.006403,            0.006403
