               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  78,            0.016707,            0.008355,           0.0021749,             0.85423,             0.94186,             0.95248,             0.82661,            0.012803,           0.0037157,           0.0011849,            0.002377,            0.002377,            0.002377
                  79,            0.016404,           0.0079711,           0.0020426,             0.86507,             0.93673,             0.95597,             0.82668,              0.0127,           0.0037162,           0.0012304,            0.002278,            0.002278,            0.002278
                  80,            0.016883,           0.0081904,           0.0024061,             0.85809,             0.93582,             0.95719,             0.82432,            0.012899,            0.003694,           0.0011981,            0.002179,            0.002179,            0.002179
                  81,            0.016084,           0.0080003,           0.0023489,             0.84738,             0.95166,             0.95772,             0.83094,            0.012837,           0.0037228,           0.0011557,             0.00208,             0.00208,             0.00208
                  82,            0.016318,           0.0083624,           0.0023417,             0.85982,             0.94831,             0.95808,             0.83455,            0.012332,           0.0036715,             0.00112,            0.001981,            0.001981,            0.001981
                  83,            0.016146,           0.0079505,           0.0018539,             0.86423,             0.94577,             0.95911,             0.83577,            0.012373,           0.0036514,           0.0011088,            0.001882,            0.001882,            0.001882
                  84,             0.01567,           0.0078726,           0.0020235,             0.86662,             0.93874,             0.95639,              0.8325,            0.012334,           0.0036487,           0.0011873,            0.001783,            0.001783,            0.001783
                  85,            0.016393,            0.008098,           0.0027174,             0.87104,             0.92242,             0.95513,             0.83141,            0.012324,           0.0036389,           0.0012137,            0.001684,            0.001684,            0.001684
                  86,             0.01633,              0.0082,           0.0019994,             0.86919,             0.91775,             0.95461,             0.83424,            0.012284,           0.0036799,           0.0012662,            0.001585,            0.001585,            0.001585
                  87,            0.016375,           0.0080049,           0.0024132,             0.86394,              0.9417,             0.95731,             0.83646,            0.012282,           0.0036158,           0.0011343,            0.001486,            0.001486,            0.001486
                  88,            0.015727,           0.0078199,           0.0021497,             0.87083,             0.94688,             0.95794,             0.84004,            0.012008,           0.0035802,           0.0010687,            0.001387,            0.001387,            0.001387
                  89,            0.015337,           0.0075235,           0.0021306,             0.87335,             0.93916,             0.95723,             0.84124,             0.01198,            0.003549,           0.0011006,            0.001288,            0.001288,            0.001288
                  90,            0.015577,           0.0077321,           0.0020179,             0.86878,             0.94359,             0.95704,             0.84112,            0.011925,           0.0035485,           0.0011611,            0.001189,            0.001189,            0.001189
                  91,            0.014872,           0.0080207,           0.0020458,             0.86234,             0.95122,             0.95703,             0.84062,            0.011814,           0.0035397,           0.0011384,             0.00109,             0.00109,             0.00109
                  92,            0.015366,           0.0082288,           0.0020692,             0.85293,             0.95672,             0.95786,              0.8488,            0.011769,           0.0035284,           0.0011055,            0.000991,            0.000991,            0.000991
                  93,            0.014676,           0.0077243,           0.0017056,             0.86271,             0.95678,             0.95846,             0.84984,            0.011908,           0.0035094,           0.0011278,            0.000892,            0.000892,            0.000892
                  94,            0.014485,           0.0075182,           0.0015919,             0.86946,             0.95394,             0.95882,             0.85073,            0.011654,           0.0034927,           0.0010276,            0.000793,            0.000793,            0.000793
                  95,            0.014664,             0.00734,           0.0015414,             0.86377,             0.94751,             0.95781,             0.85005,            0.011663,            0.003481,           0.0010226,            0.000694,            0.000694,            0.000694
                  96,             0.01468,            0.007732,           0.0021146,             0.87425,             0.94824,             0.95911,             0.85603,            0.011543,           0.0034743,          0.00099688,            0.000595,            0.000595,            0.000595
                  97,            0.014738,           0.0074695,           0.0017439,              0.8732,             0.94999,             0.95997,             0.85237,            0.011565,           0.0034831,          0.00099451,            0.000496,            0.000496,            0.000496
                  98,            0.014255,           0.0078004,           0.0019907,             0.87161,             0.95561,             0.95912,             0.85125,            0.011517,           0.0034891,           0.0010322,            0.000397,            0.000397,            0.000397
                  99,            0.014446,           0.0075279,           0.0021063,             0.86949,             0.95625,              0.9589,             0.85565,            0.011416,           0.0034795,           0.0010128,            0.000298,            0.000298,            0.000298
