               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.031201,            0.013571,                   0,             0.38277,              0.6358,              0.5101,             0.36118,            0.029224,            0.010011,                   0,             0.00802,             0.00802,             0.00802
                  52,            0.032841,            0.013514,                   0,             0.40271,             0.67284,             0.48308,             0.28794,            0.030684,           0.0097965,                   0,           0.0079804,           0.0079804,           0.0079804
                  53,            0.033915,            0.013629,                   0,             0.42295,             0.62346,             0.48033,             0.34192,            0.026698,            0.010006,                   0,           0.0079408,           0.0079408,           0.0079408
                  54,            0.030555,            0.013861,                   0,             0.45398,             0.65432,             0.52478,             0.33378,            0.030672,           0.0096146,                   0,           0.0079012,           0.0079012,           0.0079012
                  55,            0.032068,            0.013914,                   0,             0.47933,             0.63079,             0.54857,             0.35425,             0.02647,           0.0096685,                   0,           0.0078616,           0.0078616,           0.0078616
                  56,            0.030631,            0.013401,                   0,             0.46943,             0.64198,             0.54457,             0.36124,            0.029384,           0.0094227,                   0,            0.007822,            0.007822,            0.007822
                  57,            0.033255,            0.012789,                   0,             0.44704,             0.66373,              0.5503,             0.37424,            0.025451,             0.00967,                   0,           0.0077824,           0.0077824,           0.0077824
                  58,            0.034163,            0.013227,                   0,             0.44195,             0.62086,             0.53504,             0.39024,            0.024987,           0.0097909,                   0,           0.0077428,           0.0077428,           0.0077428
                  59,            0.028728,            0.013816,                   0,             0.46121,             0.66049,             0.53529,             0.37535,            0.025214,           0.0096142,                   0,           0.0077032,           0.0077032,           0.0077032
                  60,            0.029093,            0.013063,                   0,             0.46664,             0.64815,             0.53773,             0.37629,            0.025083,           0.0093838,                   0,           0.0076636,           0.0076636,           0.0076636
                  61,            0.031211,            0.014348,                   0,             0.46755,              0.7155,             0.55488,             0.40241,            0.024992,           0.0092643,                   0,            0.007624,            0.007624,            0.007624
                  62,             0.02962,            0.012731,                   0,             0.43964,             0.72222,             0.55716,               0.377,             0.02717,            0.009317,                   0,           0.0075844,           0.0075844,           0.0075844
                  63,             0.03092,             0.01282,                   0,             0.48361,             0.68519,             0.57815,             0.40067,            0.027662,           0.0091865,                   0,           0.0075448,           0.0075448,           0.0075448
                  64,            0.030738,            0.012981,                   0,             0.49684,             0.69136,             0.61122,             0.45791,             0.02299,           0.0092538,                   0,           0.0075052,           0.0075052,           0.0075052
                  65,            0.027864,            0.012733,                   0,             0.50773,             0.73457,             0.61265,             0.46224,             0.02559,           0.0090825,                   0,           0.0074656,           0.0074656,           0.0074656
                  66,            0.030596,             0.01249,                   0,             0.50916,             0.73637,             0.59856,              0.4279,            0.025013,           0.0090335,                   0,            0.007426,            0.007426,            0.007426
                  67,            0.028315,            0.012016,                   0,             0.49365,             0.74624,             0.59932,             0.42058,            0.025085,           0.0089891,                   0,           0.0073864,           0.0073864,           0.0073864
                  68,            0.031776,            0.011516,                   0,             0.50634,              0.7284,             0.60196,             0.43315,            0.026028,           0.0088137,                   0,           0.0073468,           0.0073468,           0.0073468
                  69,            0.030575,            0.012872,                   0,             0.50966,              0.7716,             0.61661,             0.44894,            0.023008,           0.0089102,                   0,           0.0073072,           0.0073072,           0.0073072
                  70,            0.027925,            0.011927,                   0,             0.53522,             0.79012,              0.6315,              0.4186,            0.023492,           0.0088995,                   0,           0.0072676,           0.0072676,           0.0072676
                  71,            0.027624,            0.011675,                   0,             0.51607,             0.76543,             0.62762,             0.47553,            0.023581,           0.0090144,                   0,            0.007228,            0.007228,            0.007228
                  72,            0.026723,            0.011378,                   0,             0.52451,             0.75926,             0.64306,             0.41992,            0.023764,           0.0086879,                   0,           0.0071884,           0.0071884,           0.0071884
                  73,            0.028791,            0.011726,                   0,             0.54198,             0.73457,             0.64525,             0.46128,            0.021944,           0.0086436,                   0,           0.0071488,           0.0071488,           0.0071488
                  74,             0.02905,            0.012019,                   0,             0.57021,             0.72887,             0.66505,             0.48281,            0.022599,           0.0085142,                   0,           0.0071092,           0.0071092,           0.0071092
                  75,             0.02724,            0.012315,                   0,             0.56425,             0.69753,             0.66634,             0.46172,            0.026947,           0.0083435,                   0,           0.0070696,           0.0070696,           0.0070696
                  76,            0.029432,            0.013303,                   0,             0.58342,             0.73457,             0.66847,             0.51545,            0.022642,           0.0084441,                   0,             0.00703,             0.00703,             0.00703
                  77,            0.027674,            0.012986,                   0,             0.56826,             0.76543,             0.67761,             0.50993,             0.02099,           0.0083254,                   0,           0.0069904,           0.0069904,           0.0069904
                  78,            0.027408,             0.01253,                   0,             0.59936,             0.76648,             0.67452,              0.4919,            0.023774,           0.0082188,                   0,           0.0069508,           0.0069508,           0.0069508
                  79,            0.029272,            0.011953,                   0,             0.56535,             0.82099,             0.67224,             0.51025,            0.023539,           0.0082224,                   0,           0.0069112,           0.0069112,           0.0069112
                  80,            0.025054,            0.012165,                   0,             0.56215,             0.79012,             0.68081,             0.51869,            0.021626,           0.0082816,                   0,           0.0068716,           0.0068716,           0.0068716
                  81,            0.027048,            0.012532,                   0,             0.57927,              0.7963,             0.69209,             0.48481,            0.026954,           0.0081919,                   0,            0.006832,            0.006832,            0.006832
                  82,            0.029866,             0.01164,                   0,             0.56256,             0.82099,             0.69131,             0.51528,            0.022292,           0.0084565,                   0,           0.0067924,           0.0067924,           0.0067924
                  83,            0.025365,            0.011721,                   0,             0.58216,             0.82716,             0.70579,             0.50484,             0.02287,           0.0082226,                   0,           0.0067528,           0.0067528,           0.0067528
                  84,            0.027469,             0.01212,                   0,             0.57575,             0.85185,             0.71992,             0.50699,            0.022747,           0.0081874,                   0,           0.0067132,           0.0067132,           0.0067132
